Pathway identifier,Pathway name,Entities found,Entities total,Entities ratio,Entities pValue,Entities FDR,Reactions found,Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-159231,"Transport of Mature mRNA Derived from an Intronless Transcript",1,46,0.0030297042745175526,0.5645603439627893,0.5645603439627893,3,3,2.1309845148458588E-4,9606,Homo sapiens,"9631","","R-HSA-158441;R-HSA-77594;R-HSA-158447"
R-HSA-9648002,"RAS processing",1,46,0.0030297042745175526,0.5645603439627893,0.5645603439627893,7,21,0.0014916891603921011,9606,Homo sapiens,"3265","","R-HSA-9649733;R-HSA-9647994;R-HSA-9647978;R-HSA-9647977;R-HSA-9647999;R-HSA-9647982;R-HSA-9647980"
R-HSA-9035034,"RHOF GTPase cycle",1,46,0.0030297042745175526,0.5645603439627893,0.5645603439627893,1,3,2.1309845148458588E-4,9606,Homo sapiens,"60","","R-HSA-9693125"
R-HSA-168276,"NS1 Mediated Effects on Host Pathways",1,46,0.0030297042745175526,0.5645603439627893,0.5645603439627893,1,6,4.2619690296917176E-4,9606,Homo sapiens,"9631","","R-HSA-1176059"
R-HSA-8953750,"Transcriptional Regulation by E2F6",1,46,0.0030297042745175526,0.5645603439627893,0.5645603439627893,4,33,0.002344082966330445,9606,Homo sapiens,"79813","","R-HSA-8953418;R-HSA-8953452;R-HSA-9007283;R-HSA-8953556"
R-HSA-975576,"N-glycan antennae elongation in the medial/trans-Golgi",1,46,0.0030297042745175526,0.5645603439627893,0.5645603439627893,1,14,9.944594402614007E-4,9606,Homo sapiens,"4208","","R-HSA-975814"
R-HSA-6806003,"Regulation of TP53 Expression and Degradation",1,46,0.0030297042745175526,0.5645603439627893,0.5645603439627893,1,35,0.002486148600653502,9606,Homo sapiens,"2475","","R-HSA-6795290"
R-BTA-69273,"Cyclin A/B1/B2 associated events during G2/M transition",1,32,0.0030592734225621415,0.5680846862550963,0.9744090961889025,3,21,0.0026348808030112925,9913,Bos taurus,"26960","","R-BTA-170055;R-BTA-170057;R-BTA-170161"
R-HSA-199977,"ER to Golgi Anterograde Transport",3,164,0.0108015543700191,0.5688872715627843,0.5688872715627843,6,39,0.0027702798692996163,9606,Homo sapiens,"1778;287;288","","R-HSA-6807877;R-HSA-6809011;R-HSA-6807875;R-HSA-6809010;R-HSA-6809006;R-HSA-6809003"
R-HSA-1852241,"Organelle biogenesis and maintenance",6,338,0.022261740104063756,0.5721581894021381,0.5721581894021381,11,86,0.0061088222758914614,9606,Homo sapiens,"1778;1499;1387;8648;79718;4208","","R-HSA-1592233;R-HSA-5626228;R-HSA-1592238;R-HSA-5626227;R-HSA-1368140;R-HSA-5626220;R-HSA-5626223;R-HSA-5626681;R-HSA-5617816;R-HSA-5626699;R-HSA-5638009"
R-SSC-3000480,"Scavenging by Class A Receptors",1,31,0.003093812375249501,0.5721654062243502,0.9552907936714605,1,2,2.6528717336516777E-4,9823,Sus scrofa,"4208","","R-SSC-2203480"
R-HSA-159234,"Transport of Mature mRNAs Derived from Intronless Transcripts",1,47,0.003095567410920108,0.572371732128727,0.572371732128727,9,9,6.392953544537576E-4,9606,Homo sapiens,"9631","","R-HSA-77587;R-HSA-158481;R-HSA-159046;R-HSA-158484;R-HSA-159050;R-HSA-158441;R-HSA-77594;R-HSA-158447;R-HSA-111439"
R-HSA-9646399,"Aggrephagy",1,47,0.003095567410920108,0.572371732128727,0.572371732128727,5,15,0.0010654922574229295,9606,Homo sapiens,"1778","","R-HSA-9646679;R-HSA-9646390;R-HSA-9646383;R-HSA-9646685;R-HSA-9646348"
R-HSA-177243,"Interactions of Rev with host cellular proteins",1,47,0.003095567410920108,0.572371732128727,0.572371732128727,4,16,0.001136525074584458,9606,Homo sapiens,"9631","","R-HSA-165043;R-HSA-180710;R-HSA-165047;R-HSA-180732"
R-HSA-176033,"Interactions of Vpr with host cellular proteins",1,47,0.003095567410920108,0.572371732128727,0.572371732128727,1,4,2.841312686461145E-4,9606,Homo sapiens,"9631","","R-HSA-180622"
R-HSA-1251985,"Nuclear signaling by ERBB4",1,47,0.003095567410920108,0.572371732128727,0.572371732128727,1,34,0.0024151157834919734,9606,Homo sapiens,"2670","","R-HSA-1253321"
R-HSA-1296071,"Potassium Channels",2,107,0.0070473555950734375,0.5759107946522097,0.5759107946522097,1,20,0.0014206563432305726,9606,Homo sapiens,"546;3786;3745","","R-HSA-1296127"
R-HSA-9670095,"Inhibition of DNA recombination at telomere",1,48,0.0031614305473226635,0.580043493418368,0.580043493418368,4,4,2.841312686461145E-4,9606,Homo sapiens,"546","","R-HSA-9670114;R-HSA-9670149;R-HSA-9670101;R-HSA-9007926"
R-HSA-427389,"ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression",1,48,0.0031614305473226635,0.580043493418368,0.580043493418368,2,4,2.841312686461145E-4,9606,Homo sapiens,"1107","","R-HSA-427404;R-HSA-427336"
R-HSA-168271,"Transport of Ribonucleoproteins into the Host Nucleus",1,48,0.0031614305473226635,0.580043493418368,0.580043493418368,1,4,2.841312686461145E-4,9606,Homo sapiens,"9631","","R-HSA-168337"
R-HSA-73817,"Purine ribonucleoside monophosphate biosynthesis",1,48,0.0031614305473226635,0.580043493418368,0.580043493418368,2,17,0.0012075578917459867,9606,Homo sapiens,"158","","R-HSA-73828;R-HSA-73800"
R-HSA-111996,"Ca-dependent events",1,48,0.0031614305473226635,0.580043493418368,0.580043493418368,1,27,0.001917886063361273,9606,Homo sapiens,"26960","","R-HSA-9668558"
R-RNO-170822,"Regulation of Glucokinase by Glucokinase Regulatory Protein",1,33,0.0031779661016949155,0.5819479269213268,0.931306943712382,5,5,6.299609424215699E-4,10116,Rattus norvegicus,"2670","","R-RNO-170825;R-RNO-170824;R-RNO-170810;R-RNO-170799;R-RNO-170796"
R-HSA-5358351,"Signaling by Hedgehog",3,168,0.011065006915629323,0.5851719470830616,0.5851719470830616,16,82,0.0058246910072453474,9606,Homo sapiens,"5718;1995;8452","","R-HSA-5362448;R-HSA-5635856;R-HSA-5633040;R-HSA-5635868;R-HSA-5632671;R-HSA-5610718;R-HSA-5632670;R-HSA-5610757;R-HSA-5610758;R-HSA-5632672;R-HSA-5632674;R-HSA-5610722;R-HSA-5610754;R-HSA-5635855;R-HSA-5635854;R-HSA-5610760"
R-HSA-9705671,"SARS-CoV-2 activates/modulates innate and adaptive immune responses",4,227,0.014950931963380097,0.5867371601468776,0.5867371601468776,6,47,0.0033385424065918456,9606,Homo sapiens,"9631;5781;1387;2902","","R-HSA-9730501;R-HSA-909726;R-HSA-9730528;R-HSA-9756494;R-HSA-9768142;R-HSA-9708889"
R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",1,49,0.003227293683725219,0.587578114652913,0.587578114652913,2,34,0.0024151157834919734,9606,Homo sapiens,"25942","","R-HSA-9625124;R-HSA-9625101"
R-HSA-70171,"Glycolysis",2,110,0.007244945004281104,0.590926848888054,0.590926848888054,2,24,0.001704787611876687,9606,Homo sapiens,"9631;5528","","R-HSA-163750;R-HSA-170796"
R-HSA-193704,"p75 NTR receptor-mediated signalling",2,110,0.007244945004281104,0.590926848888054,0.590926848888054,1,50,0.003551640858076431,9606,Homo sapiens,"23229;7204","","R-HSA-205039"
R-DDI-964827,"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2",1,12,0.003293084522502744,0.5949699886305446,0.999974532230699,3,3,0.0012970168612191958,44689,Dictyostelium discoideum,"4208","","R-DDI-964737;R-DDI-964825;R-DDI-964830"
R-HSA-991365,"Activation of GABAB receptors",1,50,0.0032931568201277745,0.5949780385220338,0.5949780385220338,5,8,5.68262537292229E-4,9606,Homo sapiens,"2770","","R-HSA-170674;R-HSA-170666;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-977444,"GABA B receptor activation",1,50,0.0032931568201277745,0.5949780385220338,0.5949780385220338,5,9,6.392953544537576E-4,9606,Homo sapiens,"2770","","R-HSA-170674;R-HSA-170666;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-211733,"Regulation of activated PAK-2p34 by proteasome mediated degradation",1,50,0.0032931568201277745,0.5949780385220338,0.5949780385220338,1,2,1.4206563432305724E-4,9606,Homo sapiens,"5718","","R-HSA-211715"
R-HSA-2173789,"TGF-beta receptor signaling activates SMADs",1,50,0.0032931568201277745,0.5949780385220338,0.5949780385220338,16,44,0.0031254439551072597,9606,Homo sapiens,"1788","","R-HSA-178178;R-HSA-170850;R-HSA-2128994;R-HSA-178218;R-HSA-173483;R-HSA-173512;R-HSA-2127562;R-HSA-178189;R-HSA-170835;R-HSA-170868;R-HSA-2169046;R-HSA-170843;R-HSA-2179291;R-HSA-2169050;R-HSA-170846;R-HSA-2179293"
R-HSA-4615885,"SUMOylation of DNA replication proteins",1,50,0.0032931568201277745,0.5949780385220338,0.5949780385220338,2,8,5.68262537292229E-4,9606,Homo sapiens,"9631","","R-HSA-5228525;R-HSA-4655355"
R-HSA-73762,"RNA Polymerase I Transcription Initiation",1,50,0.0032931568201277745,0.5949780385220338,0.5949780385220338,1,6,4.2619690296917176E-4,9606,Homo sapiens,"1107","","R-HSA-73739"
R-HSA-381676,"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion",1,50,0.0032931568201277745,0.5949780385220338,0.5949780385220338,1,12,8.523938059383435E-4,9606,Homo sapiens,"546;3745","","R-HSA-381713"
R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",1,50,0.0032931568201277745,0.5949780385220338,0.5949780385220338,3,38,0.002699247052138088,9606,Homo sapiens,"5781","","R-HSA-909738;R-HSA-914036;R-HSA-914022"
R-HSA-9009391,"Extra-nuclear estrogen signaling",2,111,0.007310808140683659,0.5958437876919838,0.5958437876919838,6,39,0.0027702798692996163,9606,Homo sapiens,"3265;2770","","R-HSA-9632918;R-HSA-9021596;R-HSA-9021601;R-HSA-9632906;R-HSA-9021600;R-HSA-9632910"
R-DRE-3000480,"Scavenging by Class A Receptors",1,34,0.0033238830775246847,0.5983848265710763,0.9962060886455367,1,4,5.420054200542005E-4,7955,Danio rerio,"4208","","R-DRE-2203480"
R-HSA-1483255,"PI Metabolism",2,112,0.007376671277086215,0.6007164897778428,0.6007164897778428,4,89,0.006321920727376047,9606,Homo sapiens,"5728;1457","","R-HSA-199456;R-HSA-1675949;R-HSA-1676177;R-HSA-1676149"
R-HSA-350562,"Regulation of ornithine decarboxylase (ODC)",1,51,0.00335901995653033,0.6022456643642009,0.6022456643642009,1,4,2.841312686461145E-4,9606,Homo sapiens,"5718","","R-HSA-353125"
R-HSA-4570464,"SUMOylation of RNA binding proteins",1,51,0.00335901995653033,0.6022456643642009,0.6022456643642009,1,4,2.841312686461145E-4,9606,Homo sapiens,"9631","","R-HSA-4570493"
R-HSA-442660,"Na+/Cl- dependent neurotransmitter transporters",1,51,0.00335901995653033,0.6022456643642009,0.6022456643642009,1,15,0.0010654922574229295,9606,Homo sapiens,"6529","","R-HSA-444007"
R-HSA-9637690,"Response of Mtb to phagocytosis",1,51,0.00335901995653033,0.6022456643642009,0.6022456643642009,1,30,0.002130984514845859,9606,Homo sapiens,"11151","","R-HSA-9636396"
R-HSA-192105,"Synthesis of bile acids and bile salts",2,113,0.00744253441348877,0.6055449589280637,0.6055449589280637,5,83,0.005895723824406876,9606,Homo sapiens,"2290;8648","","R-HSA-192051;R-HSA-192160;R-HSA-192065;R-HSA-192033;R-HSA-191972"
R-XTR-975578,"Reactions specific to the complex N-glycan synthesis pathway",1,29,0.003411764705882353,0.6079719418495569,0.9956469568265017,1,6,9.748172217709179E-4,8364,Xenopus tropicalis,"4208","","R-XTR-975814"
R-SCE-964739,"N-glycan trimming and elongation in the cis-Golgi",1,8,0.0034231921266581087,0.6092017025259227,0.9999191143082711,3,3,0.0020229265003371545,4932,Saccharomyces cerevisiae,"4208","","R-SCE-964737;R-SCE-964830;R-SCE-964825"
R-SCE-964827,"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2",1,8,0.0034231921266581087,0.6092017025259227,0.9999191143082711,3,3,0.0020229265003371545,4932,Saccharomyces cerevisiae,"4208","","R-SCE-964737;R-SCE-964830;R-SCE-964825"
R-HSA-9710421,"Defective pyroptosis",1,52,0.0034248830929328854,0.6093833489332616,0.6093833489332616,1,3,2.1309845148458588E-4,9606,Homo sapiens,"1788","","R-HSA-9710490"
R-HSA-190828,"Gap junction trafficking",1,52,0.0034248830929328854,0.6093833489332616,0.6093833489332616,4,20,0.0014206563432305726,9606,Homo sapiens,"60","","R-HSA-196017;R-HSA-190519;R-HSA-196026;R-HSA-190829"
R-HSA-2559580,"Oxidative Stress Induced Senescence",2,114,0.007508397549891326,0.6103292128907118,0.6103292128907118,11,40,0.0028413126864611452,9606,Homo sapiens,"1499;23135","","R-HSA-3222593;R-HSA-3223200;R-HSA-3229138;R-HSA-3222546;R-HSA-3238999;R-HSA-8979071;R-HSA-3239014;R-HSA-450222;R-HSA-3239019;R-HSA-450333;R-HSA-3229102"
R-HSA-1912422,"Pre-NOTCH Expression and Processing",2,114,0.007508397549891326,0.6103292128907118,0.6103292128907118,4,38,0.002699247052138088,9606,Homo sapiens,"1387;2033","","R-HSA-1912415;R-HSA-9017835;R-HSA-4395227;R-HSA-1912416"
R-BTA-3301854,"Nuclear Pore Complex (NPC) Disassembly",1,36,0.0034416826003824093,0.6111834168224446,0.9744090961889025,1,2,2.509410288582183E-4,9913,Bos taurus,"26960","","R-BTA-2990882"
R-HSA-168333,"NEP/NS2 Interacts with the Cellular Export Machinery",1,53,0.003490746229335441,0.6163934071515134,0.6163934071515134,1,2,1.4206563432305724E-4,9606,Homo sapiens,"9631","","R-HSA-168880"
R-HSA-180534,"Vpu mediated degradation of CD4",1,53,0.003490746229335441,0.6163934071515134,0.6163934071515134,1,5,3.5516408580764315E-4,9606,Homo sapiens,"5718","","R-HSA-180573"
R-HSA-1236978,"Cross-presentation of soluble exogenous antigens (endosomes)",1,53,0.003490746229335441,0.6163934071515134,0.6163934071515134,1,6,4.2619690296917176E-4,9606,Homo sapiens,"5718","","R-HSA-1236970"
R-HSA-9660821,"ADORA2B mediated anti-inflammatory cytokines production",1,53,0.003490746229335441,0.6163934071515134,0.6163934071515134,1,12,8.523938059383435E-4,9606,Homo sapiens,"2770","","R-HSA-392129"
R-HSA-1489509,"DAG and IP3 signaling",1,53,0.003490746229335441,0.6163934071515134,0.6163934071515134,1,28,0.0019889188805228015,9606,Homo sapiens,"26960","","R-HSA-9668558"
R-HSA-2172127,"DAP12 interactions",1,53,0.003490746229335441,0.6163934071515134,0.6163934071515134,1,33,0.002344082966330445,9606,Homo sapiens,"3265","","R-HSA-2424477"
R-BTA-4090294,"SUMOylation of intracellular receptors",1,37,0.003537284894837476,0.6212709779457899,0.9744090961889025,1,22,0.0027603513174404015,9913,Bos taurus,"26053","","R-BTA-4090390"
R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",1,54,0.0035566093657379964,0.623278112849508,0.623278112849508,1,3,2.1309845148458588E-4,9606,Homo sapiens,"8666","","R-HSA-72691"
R-HSA-69610,"p53-Independent DNA Damage Response",1,54,0.0035566093657379964,0.623278112849508,0.623278112849508,1,4,2.841312686461145E-4,9606,Homo sapiens,"5718","","R-HSA-69600"
R-HSA-9762114,"GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2",1,54,0.0035566093657379964,0.623278112849508,0.623278112849508,1,4,2.841312686461145E-4,9606,Homo sapiens,"5718","","R-HSA-9762096"
R-HSA-69601,"Ubiquitin Mediated Degradation of Phosphorylated Cdc25A",1,54,0.0035566093657379964,0.623278112849508,0.623278112849508,1,4,2.841312686461145E-4,9606,Homo sapiens,"5718","","R-HSA-69600"
R-HSA-69613,"p53-Independent G1/S DNA damage checkpoint",1,54,0.0035566093657379964,0.623278112849508,0.623278112849508,1,4,2.841312686461145E-4,9606,Homo sapiens,"5718","","R-HSA-69600"
R-HSA-75815,"Ubiquitin-dependent degradation of Cyclin D",1,54,0.0035566093657379964,0.623278112849508,0.623278112849508,1,5,3.5516408580764315E-4,9606,Homo sapiens,"5718","","R-HSA-75825"
R-HSA-168274,"Export of Viral Ribonucleoproteins from Nucleus",1,54,0.0035566093657379964,0.623278112849508,0.623278112849508,1,5,3.5516408580764315E-4,9606,Homo sapiens,"9631","","R-HSA-168880"
R-HSA-169911,"Regulation of Apoptosis",1,54,0.0035566093657379964,0.623278112849508,0.623278112849508,1,5,3.5516408580764315E-4,9606,Homo sapiens,"5718","","R-HSA-211715"
R-HSA-349425,"Autodegradation of the E3 ubiquitin ligase COP1",1,54,0.0035566093657379964,0.623278112849508,0.623278112849508,1,5,3.5516408580764315E-4,9606,Homo sapiens,"5718","","R-HSA-264458"
R-RNO-9646399,"Aggrephagy",1,37,0.003563174114021572,0.6239575454256545,0.931306943712382,6,8,0.0010079375078745117,10116,Rattus norvegicus,"2332","","R-RNO-9641109;R-RNO-9646679;R-RNO-9641111;R-RNO-9641127;R-RNO-9646348;R-RNO-9646685"
R-RNO-3899300,"SUMOylation of transcription cofactors",1,37,0.003563174114021572,0.6239575454256545,0.931306943712382,2,21,0.0026458359581705932,10116,Rattus norvegicus,"3192","","R-RNO-4086088;R-RNO-4086059"
R-RNO-6791312,"TP53 Regulates Transcription of Cell Cycle Genes",1,37,0.003563174114021572,0.6239575454256545,0.931306943712382,1,14,0.0017638906387803957,10116,Rattus norvegicus,"3192","","R-RNO-6801675"
R-HSA-9692914,"SARS-CoV-1-host interactions",2,118,0.007771850095501548,0.6290248931616833,0.6290248931616833,2,48,0.003409575223753374,9606,Homo sapiens,"2033;2902","","R-HSA-9737710;R-HSA-9711016"
R-HSA-8854050,"FBXL7 down-regulates AURKA during mitotic entry and in early mitosis",1,55,0.003622472502140552,0.6300396994928188,0.6300396994928188,2,6,4.2619690296917176E-4,9606,Homo sapiens,"5718","","R-HSA-8854071;R-HSA-8854044"
R-HSA-174113,"SCF-beta-TrCP mediated degradation of Emi1",1,55,0.003622472502140552,0.6300396994928188,0.6300396994928188,1,3,2.1309845148458588E-4,9606,Homo sapiens,"5718","","R-HSA-174203"
R-HSA-1483191,"Synthesis of PC",1,55,0.003622472502140552,0.6300396994928188,0.6300396994928188,1,18,0.0012785907089075152,9606,Homo sapiens,"1457","","R-HSA-8873929"
R-RNO-445355,"Smooth Muscle Contraction",1,38,0.0036594761171032356,0.6337853405341394,0.931306943712382,2,9,0.0011339296963588257,10116,Rattus norvegicus,"2770","","R-RNO-9620456;R-RNO-9621179"
R-RNO-1296065,"Inwardly rectifying K+ channels",1,38,0.0036594761171032356,0.6337853405341394,0.931306943712382,1,6,7.559531309058839E-4,10116,Rattus norvegicus,"3786","","R-RNO-1296024"
R-HSA-69278,"Cell Cycle, Mitotic",10,596,0.03925442929592307,0.6363940506684486,0.6363940506684486,48,352,0.025003551640858077,9606,Homo sapiens,"1778;5718;9631;25836;6683;1457;2033;57551;1859;5528","","R-HSA-375302;R-HSA-380294;R-HSA-2467809;R-HSA-8852354;R-HSA-2467811;R-HSA-380303;R-HSA-1638803;R-HSA-1362270;R-HSA-2990880;R-HSA-2990882;R-HSA-9668419;R-HSA-380311;R-HSA-3000319;R-HSA-68948;R-HSA-380316;R-HSA-69016;R-HSA-380508;R-HSA-2468287;R-HSA-8853405;R-HSA-2529020;R-HSA-2574845;R-HSA-8854044;R-HSA-174105;R-HSA-3000310;R-HSA-4088162;R-HSA-188191;R-HSA-2574840;R-HSA-9648114;R-HSA-380455;R-HSA-9668405;R-HSA-4088152;R-HSA-174058;R-HSA-9634169;R-HSA-8853419;R-HSA-9668415;R-HSA-174255;R-HSA-8854071;R-HSA-75825;R-HSA-2470935;R-HSA-2484822;R-HSA-187574;R-HSA-380272;R-HSA-9668389;R-HSA-9634219;R-HSA-174202;R-HSA-174203;R-HSA-1638821;R-HSA-380283"
R-HSA-6781823,"Formation of TC-NER Pre-Incision Complex",1,56,0.0036883356385431073,0.6366803608960021,0.6366803608960021,2,7,4.972297201307004E-4,9606,Homo sapiens,"2033","","R-HSA-6782069;R-HSA-6782004"
R-HSA-450408,"AUF1 (hnRNP D0) binds and destabilizes mRNA",1,56,0.0036883356385431073,0.6366803608960021,0.6366803608960021,1,4,2.841312686461145E-4,9606,Homo sapiens,"5718","","R-HSA-450466"
R-HSA-180585,"Vif-mediated degradation of APOBEC3G",1,56,0.0036883356385431073,0.6366803608960021,0.6366803608960021,1,4,2.841312686461145E-4,9606,Homo sapiens,"5718","","R-HSA-180603"
R-HSA-9634597,"GPER1 signaling",1,56,0.0036883356385431073,0.6366803608960021,0.6366803608960021,1,10,7.103281716152863E-4,9606,Homo sapiens,"2770","","R-HSA-392129"
R-HSA-9010553,"Regulation of expression of SLITs and ROBOs",3,183,0.012052953961667655,0.6426618792296432,0.6426618792296432,5,20,0.0014206563432305726,9606,Homo sapiens,"5718;8861;65109","","R-HSA-9010539;R-HSA-9010541;R-HSA-9014652;R-HSA-9011313;R-HSA-9014610"
R-HSA-532668,"N-glycan trimming in the ER and Calnexin/Calreticulin cycle",1,57,0.003754198774945663,0.6432022519239754,0.6432022519239754,5,18,0.0012785907089075152,9606,Homo sapiens,"4208","","R-HSA-901036;R-HSA-901039;R-HSA-6782685;R-HSA-901024;R-HSA-901074"
R-HSA-4641257,"Degradation of AXIN",1,57,0.003754198774945663,0.6432022519239754,0.6432022519239754,2,8,5.68262537292229E-4,9606,Homo sapiens,"5718","","R-HSA-3640874;R-HSA-4641256"
R-HSA-157858,"Gap junction trafficking and regulation",1,57,0.003754198774945663,0.6432022519239754,0.6432022519239754,4,24,0.001704787611876687,9606,Homo sapiens,"60","","R-HSA-196017;R-HSA-190519;R-HSA-196026;R-HSA-190829"
R-HSA-9604323,"Negative regulation of NOTCH4 signaling",1,57,0.003754198774945663,0.6432022519239754,0.6432022519239754,1,6,4.2619690296917176E-4,9606,Homo sapiens,"5718","","R-HSA-9604642"
R-HSA-380108,"Chemokine receptors bind chemokines",1,57,0.003754198774945663,0.6432022519239754,0.6432022519239754,2,19,0.001349623526069044,9606,Homo sapiens,"60","","R-HSA-373061;R-HSA-8862733"
R-GGA-3000480,"Scavenging by Class A Receptors",1,33,0.0037542662116040954,0.643208869488633,0.9966573556437981,1,4,5.86596275113653E-4,9031,Gallus gallus,"4208","","R-GGA-2203480"
R-HSA-9748787,"Azathioprine ADME",1,58,0.0038200619113482183,0.6496074891810337,0.6496074891810337,2,18,0.0012785907089075152,9606,Homo sapiens,"2332","","R-HSA-9750546;R-HSA-9750617"
R-HSA-70895,"Branched-chain amino acid catabolism",1,58,0.0038200619113482183,0.6496074891810337,0.6496074891810337,1,23,0.0016337547947151583,9606,Homo sapiens,"10295","","R-HSA-5693148"
R-HSA-5655253,"Signaling by FGFR2 in disease",1,58,0.0038200619113482183,0.6496074891810337,0.6496074891810337,1,28,0.0019889188805228015,9606,Homo sapiens,"3265","","R-HSA-5655241"
R-HSA-418594,"G alpha (i) signalling events",7,426,0.02805769610748864,0.6501926521971497,0.6501926521971497,19,74,0.005256428469953119,9606,Homo sapiens,"287;673;288;26960;2770;60;5528","","R-HSA-8964329;R-HSA-392129;R-HSA-749454;R-HSA-170666;R-HSA-8982019;R-HSA-392206;R-HSA-380073;R-HSA-8982020;R-HSA-170671;R-HSA-170674;R-HSA-392212;R-HSA-751001;R-HSA-8982012;R-HSA-8964242;R-HSA-749456;R-HSA-170686;R-HSA-9668558;R-HSA-201790;R-HSA-8964311"
R-HSA-5610787,"Hedgehog 'off' state",2,124,0.008167028913916881,0.6557528506597259,0.6557528506597259,6,32,0.002273050149168916,9606,Homo sapiens,"5718;1995","","R-HSA-5610757;R-HSA-5610758;R-HSA-5610722;R-HSA-5610754;R-HSA-5610718;R-HSA-5610760"
R-HSA-202424,"Downstream TCR signaling",2,124,0.008167028913916881,0.6557528506597259,0.6557528506597259,2,24,0.001704787611876687,9606,Homo sapiens,"5728;5718","","R-HSA-199456;R-HSA-5607724"
R-HSA-9013409,"RHOJ GTPase cycle",1,59,0.003885925047750774,0.6558981516877235,0.6558981516877235,1,3,2.1309845148458588E-4,9606,Homo sapiens,"7204","","R-HSA-9017491"
R-HSA-69541,"Stabilization of p53",1,59,0.003885925047750774,0.6558981516877235,0.6558981516877235,1,15,0.0010654922574229295,9606,Homo sapiens,"5718","","R-HSA-264458"
R-CFA-3000480,"Scavenging by Class A Receptors",1,38,0.00390223865270076,0.6574388156585426,0.9861850199458234,1,3,4.0295500335795837E-4,9615,Canis familiaris,"4208","","R-CFA-2203480"
R-HSA-194068,"Bile acid and bile salt metabolism",2,125,0.008232892050319436,0.6600554310283028,0.6600554310283028,7,99,0.007032248898991334,9606,Homo sapiens,"2290;8648","","R-HSA-192051;R-HSA-192160;R-HSA-192065;R-HSA-192033;R-HSA-191972;R-HSA-194187;R-HSA-5340251"
R-HSA-72163,"mRNA Splicing - Major Pathway",3,188,0.012382269643680431,0.6605366653832409,0.6605366653832409,8,9,6.392953544537576E-4,9606,Homo sapiens,"3192;3188;65109","","R-HSA-72160;R-HSA-72130;R-HSA-156661;R-HSA-72139;R-HSA-72107;R-HSA-72124;R-HSA-72143;R-HSA-72127"
R-HSA-72187,"mRNA 3'-end processing",1,60,0.003951788184153329,0.6620762815457827,0.6620762815457827,3,3,2.1309845148458588E-4,9606,Homo sapiens,"65109","","R-HSA-8849157;R-HSA-72180;R-HSA-72185"
R-HSA-9692916,"SARS-CoV-1 activates/modulates innate immune responses",1,60,0.003951788184153329,0.6620762815457827,0.6620762815457827,1,30,0.002130984514845859,9606,Homo sapiens,"2902","","R-HSA-9711016"
R-HSA-9634815,"Transcriptional Regulation by NPAS4",1,60,0.003951788184153329,0.6620762815457827,0.6620762815457827,1,47,0.0033385424065918456,9606,Homo sapiens,"1387","","R-HSA-9644900"
R-MMU-975576,"N-glycan antennae elongation in the medial/trans-Golgi",1,43,0.003979270775495095,0.664621422886255,0.9952584089962448,1,13,0.0015782445064950832,10090,Mus musculus,"4208","","R-MMU-975814"
R-HSA-9639288,"Amino acids regulate mTORC1",1,61,0.0040176513205558845,0.6681438845913622,0.6681438845913622,3,12,8.523938059383435E-4,9606,Homo sapiens,"2475","","R-HSA-9640195;R-HSA-9646468;R-HSA-9645608"
R-HSA-5362768,"Hh mutants are degraded by ERAD",1,61,0.0040176513205558845,0.6681438845913622,0.6681438845913622,1,6,4.2619690296917176E-4,9606,Homo sapiens,"5718","","R-HSA-5387392"
R-HSA-8866654,"E3 ubiquitin ligases ubiquitinate target proteins",1,61,0.0040176513205558845,0.6681438845913622,0.6681438845913622,2,16,0.001136525074584458,9606,Homo sapiens,"51322","","R-HSA-8942099;R-HSA-8942101"
R-HSA-5676590,"NIK-->noncanonical NF-kB signaling",1,61,0.0040176513205558845,0.6681438845913622,0.6681438845913622,1,9,6.392953544537576E-4,9606,Homo sapiens,"5718","","R-HSA-5607731"
R-HSA-8956320,"Nucleotide biosynthesis",1,61,0.0040176513205558845,0.6681438845913622,0.6681438845913622,2,24,0.001704787611876687,9606,Homo sapiens,"158","","R-HSA-73828;R-HSA-73800"
R-RNO-975576,"N-glycan antennae elongation in the medial/trans-Golgi",1,42,0.004044684129429892,0.6706027338085225,0.931306943712382,1,13,0.0016378984502960817,10116,Rattus norvegicus,"4208","","R-RNO-975814"
R-HSA-72649,"Translation initiation complex formation",1,62,0.004083514456958441,0.6741029310367295,0.6741029310367295,2,2,1.4206563432305724E-4,9606,Homo sapiens,"8666","","R-HSA-156808;R-HSA-157849"
