Pathway identifier,Pathway name,Entities found,Entities total,Entities ratio,Entities pValue,Entities FDR,Reactions found,Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-8956319,"Nucleotide catabolism",2,144,0.00948429164196799,0.9998934969611161,0.9998934969611161,3,63,0.004475067481176304,9606,Homo sapiens,"1806;9615","","R-HSA-73585;R-HSA-73616;R-HSA-74255"
R-DRE-9663891,"Selective autophagy",1,76,0.0074298562909375305,0.999893830029856,0.9999683120665054,1,34,0.004607046070460705,7955,Danio rerio,"26523","","R-DRE-9664879"
R-HSA-192823,"Viral mRNA Translation",1,114,0.007508397549891326,0.999903653992205,0.999903653992205,2,2,1.4206563432305724E-4,9606,Homo sapiens,"6134","","R-HSA-192704;R-HSA-192841"
R-RNO-6806834,"Signaling by MET",1,78,0.0075115562403697995,0.999904029493566,0.999904029493566,2,48,0.006047625047247071,10116,Rattus norvegicus,"3772","","R-RNO-8875816;R-RNO-8875817"
R-BTA-606279,"Deposition of new CENPA-containing nucleosomes at the centromere",1,79,0.007552581261950287,0.9999087757105172,0.9999751596809575,3,3,3.764115432873275E-4,9913,Bos taurus,"27185","","R-BTA-606326;R-BTA-606349;R-BTA-606287"
R-BTA-774815,"Nucleosome assembly",1,79,0.007552581261950287,0.9999087757105172,0.9999751596809575,3,3,3.764115432873275E-4,9913,Bos taurus,"27185","","R-BTA-606326;R-BTA-606349;R-BTA-606287"
R-BTA-6803157,"Antimicrobial peptides",1,79,0.007552581261950287,0.9999087757105172,0.9999751596809575,1,38,0.004767879548306148,9913,Bos taurus,"26986","","R-BTA-1471338"
R-HSA-168273,"Influenza Viral RNA Transcription and Replication",3,173,0.0113943225976421,0.9999099960871644,0.9999099960871644,4,14,9.944594402614007E-4,9606,Homo sapiens,"9631;6134;55746","","R-HSA-192627;R-HSA-192704;R-HSA-192841;R-HSA-192925"
R-HSA-9633012,"Response of EIF2AK4 (GCN2) to amino acid deficiency",1,115,0.007574260686293881,0.9999111883518053,0.9999111883518053,4,16,0.001136525074584458,9606,Homo sapiens,"6134","","R-HSA-9633008;R-HSA-9633742;R-HSA-9634669;R-HSA-9633005"
R-HSA-168255,"Influenza Infection",4,198,0.013040901007705987,0.999913291057068,0.999913291057068,8,59,0.004190936212530189,9606,Homo sapiens,"9631;6134;7514;55746","","R-HSA-192627;R-HSA-168880;R-HSA-192704;R-HSA-168337;R-HSA-1176059;R-HSA-192841;R-HSA-168857;R-HSA-192925"
R-CFA-193368,"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",1,74,0.007599096323680428,0.9999138739837506,0.9999940307389951,2,27,0.0036265950302216254,9615,Canis familiaris,"2290","","R-CFA-192160;R-CFA-192033"
R-CFA-2559580,"Oxidative Stress Induced Senescence",1,74,0.007599096323680428,0.9999138739837506,0.9999940307389951,1,16,0.0021490933512424448,9615,Canis familiaris,"26523","","R-CFA-3225851"
R-RNO-674695,"RNA Polymerase II Pre-transcription Events",1,79,0.007607858243451464,0.9999148019724224,0.9999148019724224,7,17,0.0021418672042333377,10116,Rattus norvegicus,"3827","","R-RNO-113429;R-RNO-112395;R-RNO-113414;R-RNO-112436;R-RNO-113413;R-RNO-112392;R-RNO-113411"
R-RNO-6806667,"Metabolism of fat-soluble vitamins",1,79,0.007607858243451464,0.9999148019724224,0.9999148019724224,6,28,0.0035277812775607914,10116,Rattus norvegicus,"2131","","R-RNO-2395768;R-RNO-2395784;R-RNO-2423785;R-RNO-2187332;R-RNO-2395764;R-RNO-2404131"
R-RNO-9009391,"Extra-nuclear estrogen signaling",1,79,0.007607858243451464,0.9999148019724224,0.9999148019724224,1,27,0.003401789089076477,10116,Rattus norvegicus,"2259;2258","","R-RNO-202127"
R-HSA-2871837,"FCERI mediated NF-kB activation",3,175,0.011526048870447211,0.9999219004325341,0.9999219004325341,13,19,0.001349623526069044,9606,Homo sapiens,"5718;84433;8945","","R-HSA-2730861;R-HSA-5607728;R-HSA-202534;R-HSA-2730863;R-HSA-2730904;R-HSA-2730876;R-HSA-5607724;R-HSA-2730864;R-HSA-2730899;R-HSA-2730900;R-HSA-2730836;R-HSA-2730903;R-HSA-2730902"
R-SSC-195253,"Degradation of beta-catenin by the destruction complex",1,77,0.007684630738522954,0.9999225174610861,0.9999968814693373,12,16,0.002122297386921342,9823,Sus scrofa,"91752","","R-SSC-195283;R-SSC-195304;R-SSC-5229343;R-SSC-2130282;R-SSC-195251;R-SSC-2130279;R-SSC-195287;R-SSC-195280;R-SSC-195300;R-SSC-195318;R-SSC-2130286;R-SSC-195275"
R-SSC-174824,"Plasma lipoprotein assembly, remodeling, and clearance",1,77,0.007684630738522954,0.9999225174610861,0.9999968814693373,5,69,0.00915240748109829,9823,Sus scrofa,"89795","","R-SSC-6784628;R-SSC-174757;R-SSC-8857928;R-SSC-6784676;R-SSC-6784861"
R-RNO-2559580,"Oxidative Stress Induced Senescence",1,80,0.007704160246533128,0.9999243661380657,0.9999243661380657,1,21,0.0026458359581705932,10116,Rattus norvegicus,"26523","","R-RNO-3225851"
R-CEL-5173105,"O-linked glycosylation",1,43,0.007707474457788134,0.9999246754601949,0.9999992892880236,3,10,0.0027056277056277055,6239,Caenorhabditis elegans,"57705","","R-CEL-914010;R-CEL-914005;R-CEL-914008"
R-XTR-9755511,"KEAP1-NFE2L2 pathway",1,66,0.007764705882352941,0.9999298219537219,0.9999967060360031,2,26,0.004224207961007311,8364,Xenopus tropicalis,"26523","","R-XTR-9708466;R-XTR-9755505"
R-RNO-5621481,"C-type lectin receptors (CLRs)",3,121,0.011652542372881356,0.9999318630690525,0.9999318630690525,4,45,0.005669648481794129,10116,Rattus norvegicus,"2259;2258;2891;3382","","R-RNO-5660663;R-RNO-2730867;R-RNO-2730849;R-RNO-2730872"
R-DRE-2173782,"Binding and Uptake of Ligands by Scavenger Receptors",1,80,0.007820901358881612,0.9999345332661865,0.9999683120665054,1,21,0.002845528455284553,7955,Danio rerio,"4208","","R-DRE-2203480"
R-BTA-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,82,0.007839388145315488,0.9999360130068402,0.9999751596809575,3,31,0.0038895859473023838,9913,Bos taurus,"57705","","R-BTA-744231;R-BTA-2022851;R-BTA-2022919"
R-BTA-193368,"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",1,82,0.007839388145315488,0.9999360130068402,0.9999751596809575,2,28,0.0035131744040150566,9913,Bos taurus,"2290","","R-BTA-192160;R-BTA-192033"
R-BTA-9755511,"KEAP1-NFE2L2 pathway",1,82,0.007839388145315488,0.9999360130068402,0.9999751596809575,2,31,0.0038895859473023838,9913,Bos taurus,"26523","","R-BTA-9708466;R-BTA-9755505"
R-MMU-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,85,0.007866000370164723,0.999938084646515,0.9999911660411962,3,31,0.0037635061308728904,10090,Mus musculus,"57705","","R-MMU-744231;R-MMU-2022851;R-MMU-2022919"
R-MMU-9755511,"KEAP1-NFE2L2 pathway",1,85,0.007866000370164723,0.999938084646515,0.9999911660411962,2,31,0.0037635061308728904,10090,Mus musculus,"26523","","R-MMU-9755505;R-MMU-9708466"
R-XTR-211981,"Xenobiotics",1,67,0.00788235294117647,0.9999393242364956,0.9999967060360031,1,22,0.0035743298131600326,8364,Xenopus tropicalis,"6532","","R-XTR-211948"
R-SSC-9755511,"KEAP1-NFE2L2 pathway",1,79,0.007884231536926148,0.9999394650440555,0.9999968814693373,2,31,0.004111951187160101,9823,Sus scrofa,"26523","","R-SSC-9755505;R-SSC-9708466"
R-CEL-9748787,"Azathioprine ADME",1,44,0.00788671804982972,0.9999396509152554,0.9999992892880236,2,13,0.0035173160173160175,6239,Caenorhabditis elegans,"2332","","R-CEL-9750617;R-CEL-9750546"
R-CFA-9018519,"Estrogen-dependent gene expression",1,77,0.007907167796262066,0.9999411580982023,0.9999940307389951,1,26,0.0034922766957689723,9615,Canis familiaris,"51693","","R-CFA-9009065"
R-RNO-199418,"Negative regulation of the PI3K/AKT network",3,123,0.011845146379044684,0.9999446705879393,0.9999446705879393,2,10,0.0012599218848431397,10116,Rattus norvegicus,"2894;2561;2917","","R-RNO-8857925;R-RNO-2316434"
R-GGA-9755511,"KEAP1-NFE2L2 pathway",1,70,0.007963594994311717,0.9999451246508196,0.9999912026000529,2,27,0.003959524857017158,9031,Gallus gallus,"26523","","R-GGA-9708466;R-GGA-9755505"
R-DRE-2672351,"Stimuli-sensing channels",1,82,0.008016423892853652,0.9999485957381882,0.9999683120665054,1,28,0.003794037940379404,7955,Danio rerio,"3778","","R-DRE-9701211"
R-RNO-174824,"Plasma lipoprotein assembly, remodeling, and clearance",1,84,0.008089368258859784,0.9999530308154416,0.9999530308154416,5,73,0.00919742975935492,10116,Rattus norvegicus,"2131","","R-RNO-174587;R-RNO-174741;R-RNO-174660;R-RNO-174757;R-RNO-174690"
R-DRE-9755511,"KEAP1-NFE2L2 pathway",1,83,0.008114185159839672,0.9999544508171191,0.9999683120665054,2,30,0.0040650406504065045,7955,Danio rerio,"26523","","R-DRE-9708466;R-DRE-9755505"
R-SCE-193368,"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",1,19,0.008130081300813009,0.9999553377599187,0.9999999999970123,2,5,0.0033715441672285905,4932,Saccharomyces cerevisiae,"2290","","R-SCE-192160;R-SCE-192033"
R-HSA-8868773,"rRNA processing in the nucleus and cytosol",4,208,0.013699532371731542,0.999956016622176,0.999956016622176,8,15,0.0010654922574229295,9606,Homo sapiens,"81887;1454;6134;11103","","R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791219;R-HSA-6791218;R-HSA-6791228;R-HSA-6791227;R-HSA-6790906"
R-HSA-166658,"Complement cascade",2,156,0.010274649278798656,0.9999569027592953,0.9999569027592953,26,72,0.005114362835630061,9606,Homo sapiens,"2334;721","","R-HSA-977615;R-HSA-8852481;R-HSA-173636;R-HSA-166795;R-HSA-166792;R-HSA-981637;R-HSA-977602;R-HSA-977375;R-HSA-981535;R-HSA-977629;R-HSA-977626;R-HSA-981658;R-HSA-977619;R-HSA-981648;R-HSA-981713;R-HSA-166753;R-HSA-166817;R-HSA-2855047;R-HSA-8852266;R-HSA-173680;R-HSA-9021306;R-HSA-8951486;R-HSA-173626;R-HSA-981621;R-HSA-173631;R-HSA-981680"
R-SSC-2672351,"Stimuli-sensing channels",2,103,0.01027944111776447,0.9999571393070213,0.9999968814693373,2,30,0.003979307600477517,9823,Sus scrofa,"85358;3778","","R-SSC-9701211;R-SSC-2684901"
R-RNO-9755511,"KEAP1-NFE2L2 pathway",1,85,0.008185670261941448,0.9999583058954049,0.9999583058954049,2,28,0.0035277812775607914,10116,Rattus norvegicus,"26523","","R-RNO-9708466;R-RNO-9755505"
R-GGA-353098,"Carbohydrate metabolism",1,72,0.008191126279863481,0.9999585863747867,0.9999912026000529,6,36,0.005279366476022877,9031,Gallus gallus,"57634","","R-GGA-372388;R-GGA-352945;R-GGA-352893;R-GGA-352908;R-GGA-372425;R-GGA-352872"
R-DME-9748787,"Azathioprine ADME",1,48,0.008209338122113904,0.9999595090192893,0.9999994160845428,1,11,0.002405949256342957,7227,Drosophila melanogaster,"2332","","R-DME-9750546"
R-DRE-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,84,0.008211946426825692,0.9999596394684293,0.9999683120665054,3,31,0.004200542005420054,7955,Danio rerio,"57705","","R-DRE-2022919;R-DRE-744231;R-DRE-2022851"
R-BTA-380320,"Recruitment of NuMA to mitotic centrosomes",1,86,0.008221797323135755,0.9999601283647229,0.9999751596809575,2,2,2.509410288582183E-4,9913,Bos taurus,"27131","","R-BTA-380316;R-BTA-380508"
R-DDI-9663891,"Selective autophagy",1,30,0.00823271130625686,0.9999606631149498,0.9999999140802093,1,20,0.00864677907479464,44689,Dictyostelium discoideum,"26523","","R-DDI-9664879"
R-CEL-5628897,"TP53 Regulates Metabolic Genes",1,46,0.008245205233912888,0.9999612664857145,0.9999992892880236,1,9,0.002435064935064935,6239,Caenorhabditis elegans,"57634","","R-CEL-70475"
R-RNO-397014,"Muscle contraction",6,175,0.01685285053929122,0.9999614818502475,0.9999614818502475,12,42,0.0052916719163411865,10116,Rattus norvegicus,"2259;2258;2167;2770;2262;3184;2171","","R-RNO-5617179;R-RNO-5617182;R-RNO-9620456;R-RNO-445797;R-RNO-425661;R-RNO-2855020;R-RNO-445813;R-RNO-427910;R-RNO-936897;R-RNO-9621179;R-RNO-5617178;R-RNO-9684068"
R-RNO-1474228,"Degradation of the extracellular matrix",2,108,0.010400616332819723,0.999962710772855,0.999962710772855,4,70,0.008819453193901977,10116,Rattus norvegicus,"2444;3752","","R-RNO-1602458;R-RNO-1604722;R-RNO-4086205;R-RNO-1592371"
R-RNO-109581,"Apoptosis",2,108,0.010400616332819723,0.999962710772855,0.999962710772855,2,105,0.013229179790852967,10116,Rattus norvegicus,"2200;2041","","R-RNO-508162;R-RNO-201608"
R-BTA-5625740,"RHO GTPases activate PKNs",1,87,0.008317399617590822,0.9999645762317472,0.9999751596809575,10,18,0.002258469259723965,9913,Bos taurus,"26053","","R-BTA-5625784;R-BTA-5625796;R-BTA-5625797;R-BTA-5625717;R-BTA-5625738;R-BTA-5625849;R-BTA-5625870;R-BTA-5625848;R-BTA-5625745;R-BTA-5625774"
R-CFA-170834,"Signaling by TGF-beta Receptor Complex",1,81,0.00831792975970425,0.999964599460004,0.9999940307389951,3,63,0.008462055070517126,9615,Canis familiaris,"56143","","R-CFA-2160931;R-CFA-2160932;R-CFA-2160935"
R-HSA-9018678,"Biosynthesis of specialized proresolving mediators (SPMs)",2,159,0.010472238688006322,0.9999656591827064,0.9999656591827064,13,124,0.00880806932802955,9606,Homo sapiens,"1376;1387;5743","","R-HSA-9026408;R-HSA-9027627;R-HSA-9027532;R-HSA-9018880;R-HSA-9025957;R-HSA-9020261;R-HSA-2161775;R-HSA-9028255;R-HSA-9020274;R-HSA-9026007;R-HSA-9024983;R-HSA-9027607;R-HSA-9026006"
R-RNO-2672351,"Stimuli-sensing channels",2,109,0.010496918335901387,0.9999666205378428,0.9999666205378428,2,30,0.003779765654529419,10116,Rattus norvegicus,"2259;2258;3778","","R-RNO-2855020;R-RNO-9701211"
R-RNO-1483249,"Inositol phosphate metabolism",1,87,0.008378274268104776,0.9999671464093731,0.9999671464093731,1,51,0.006425601612700013,10116,Rattus norvegicus,"2259;2258","","R-RNO-1855153"
R-DRE-2559580,"Oxidative Stress Induced Senescence",1,86,0.008407468960797733,0.9999683120665054,0.9999683120665054,1,21,0.002845528455284553,7955,Danio rerio,"26523","","R-DRE-3225851"
R-CFA-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,82,0.008420620250564798,0.9999688235686917,0.9999940307389951,3,29,0.0038952316991269307,9615,Canis familiaris,"57705","","R-CFA-2022851;R-CFA-744231;R-CFA-2022919"
R-RNO-163125,"Post-translational modification: synthesis of GPI-anchored proteins",2,110,0.01059322033898305,0.9999701228773442,0.9999701228773442,2,13,0.0016378984502960817,10116,Rattus norvegicus,"2100;57705","","R-RNO-162730;R-RNO-8940388"
R-XTR-5628897,"TP53 Regulates Metabolic Genes",1,72,0.008470588235294117,0.9999706929099258,0.9999967060360031,2,12,0.0019496344435418359,8364,Xenopus tropicalis,"57634","","R-XTR-70475;R-XTR-5628905"
R-RNO-420499,"Class C/3 (Metabotropic glutamate/pheromone receptors)",1,88,0.00847457627118644,0.9999708371880152,0.9999708371880152,1,8,0.0010079375078745117,10116,Rattus norvegicus,"2742","","R-RNO-373075"
R-SSC-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,85,0.008483033932135729,0.9999711408227735,0.9999968814693373,3,31,0.004111951187160101,9823,Sus scrofa,"57705","","R-SSC-2022851;R-SSC-2022919;R-SSC-744231"
R-MMU-70171,"Glycolysis",1,92,0.008513788635942994,0.9999722185487374,0.9999911660411962,7,21,0.002549471895107442,10090,Mus musculus,"57634","","R-MMU-70262;R-MMU-170799;R-MMU-6799604;R-MMU-70471;R-MMU-70467;R-MMU-170824;R-MMU-71802"
R-RNO-422356,"Regulation of insulin secretion",1,89,0.008570878274268105,0.9999741136435071,0.9999741136435071,3,24,0.0030238125236235354,10116,Rattus norvegicus,"3786","","R-RNO-9650858;R-RNO-9652580;R-RNO-265682"
R-RNO-3371556,"Cellular response to heat stress",1,89,0.008570878274268105,0.9999741136435071,0.9999741136435071,1,25,0.0031498047121078492,10116,Rattus norvegicus,"2262","","R-RNO-5082387"
R-XTR-193368,"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",1,73,0.008588235294117647,0.9999746637876733,0.9999967060360031,1,23,0.0037367993501218524,8364,Xenopus tropicalis,"2290","","R-XTR-192160"
R-BTA-141424,"Amplification of signal from the kinetochores",1,90,0.008604206500956023,0.9999751596809575,0.9999751596809575,4,4,5.018820577164366E-4,9913,Bos taurus,"27185","","R-BTA-141409;R-BTA-141431;R-BTA-141422;R-BTA-141439"
R-BTA-141444,"Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",1,90,0.008604206500956023,0.9999751596809575,0.9999751596809575,4,4,5.018820577164366E-4,9913,Bos taurus,"27185","","R-BTA-141409;R-BTA-141431;R-BTA-141422;R-BTA-141439"
R-BTA-70326,"Glucose metabolism",1,90,0.008604206500956023,0.9999751596809575,0.9999751596809575,7,42,0.005269761606022585,9913,Bos taurus,"57634","","R-BTA-6799604;R-BTA-70262;R-BTA-70475;R-BTA-70479;R-BTA-70471;R-BTA-71802;R-BTA-70467"
R-CFA-3371556,"Cellular response to heat stress",1,84,0.00862600123228589,0.999975820780227,0.9999940307389951,5,20,0.002686366689053056,9615,Canis familiaris,"51725","","R-CFA-5252041;R-CFA-5252079;R-CFA-5251955;R-CFA-5251959;R-CFA-5251942"
R-CFA-9755511,"KEAP1-NFE2L2 pathway",1,84,0.00862600123228589,0.999975820780227,0.9999940307389951,2,31,0.004163868368032236,9615,Canis familiaris,"26523","","R-CFA-9755505;R-CFA-9708466"
R-HSA-168249,"Innate Immune System",71,1345,0.08858591846143714,0.9999758580286993,0.9999758580286993,248,725,0.051498792442108254,9606,Homo sapiens,"22954;6197;6196;5781;4650;2033;5062;1778;2547;1654;1499;478;4644;2904;84282;2902;4208;5591;5595;4585;2243;26523;683;1501;84433;1387;721;1584;5787;5788;60;847;3608;10787;10071;154664;23067;3265;2890;23545;2171;5519;5718;2444;26057;3135;1793;8945;814;815;2969;11128;80184;4627;3190;5530;5290;23191;1523;3106;3708;1762;2334;1760;987;5049;10288;6616;5329;5528","","R-HSA-741386;R-HSA-688136;R-HSA-688137;R-HSA-975880;R-HSA-975878;R-HSA-975879;R-HSA-975874;R-HSA-198669;R-HSA-975873;R-HSA-981535;R-HSA-936475;R-HSA-203797;R-HSA-936985;R-HSA-741395;R-HSA-2562564;R-HSA-9705137;R-HSA-741411;R-HSA-9705145;R-HSA-5621371;R-HSA-937022;R-HSA-8951486;R-HSA-173626;R-HSA-173631;R-HSA-5432849;R-HSA-173636;R-HSA-5432852;R-HSA-198731;R-HSA-937029;R-HSA-5684250;R-HSA-6800426;R-HSA-5684248;R-HSA-3244643;R-HSA-1678923;R-HSA-6800434;R-HSA-198746;R-HSA-198756;R-HSA-937059;R-HSA-173680;R-HSA-168053;R-HSA-2559568;R-HSA-1678944;R-HSA-937079;R-HSA-981621;R-HSA-937075;R-HSA-2424480;R-HSA-8852481;R-HSA-2424482;R-HSA-981637;R-HSA-933532;R-HSA-981658;R-HSA-933530;R-HSA-933528;R-HSA-933526;R-HSA-933527;R-HSA-2197690;R-HSA-166041;R-HSA-933525;R-HSA-933523;R-HSA-981648;R-HSA-450222;R-HSA-2855047;R-HSA-933538;R-HSA-933539;R-HSA-933536;R-HSA-933537;R-HSA-2213017;R-HSA-2424477;R-HSA-166072;R-HSA-981680;R-HSA-1028815;R-HSA-166082;R-HSA-3249392;R-HSA-977615;R-HSA-1028812;R-HSA-2201316;R-HSA-2029272;R-HSA-2029273;R-HSA-2029270;R-HSA-166091;R-HSA-2029271;R-HSA-2029268;R-HSA-1247960;R-HSA-2201322;R-HSA-977602;R-HSA-5624473;R-HSA-169683;R-HSA-169680;R-HSA-3249378;R-HSA-977629;R-HSA-977626;R-HSA-199895;R-HSA-2262775;R-HSA-918232;R-HSA-450257;R-HSA-918230;R-HSA-1028820;R-HSA-2262777;R-HSA-2201338;R-HSA-918229;R-HSA-1028819;R-HSA-977619;R-HSA-918227;R-HSA-1028817;R-HSA-918224;R-HSA-3249390;R-HSA-981713;R-HSA-918225;R-HSA-2197697;R-HSA-199910;R-HSA-166119;R-HSA-442592;R-HSA-3249371;R-HSA-2201293;R-HSA-622310;R-HSA-5624486;R-HSA-5624492;R-HSA-199929;R-HSA-168184;R-HSA-5624494;R-HSA-199935;R-HSA-9604499;R-HSA-8858500;R-HSA-879362;R-HSA-5621573;R-HSA-450325;R-HSA-199959;R-HSA-5362500;R-HSA-166168;R-HSA-450333;R-HSA-166175;R-HSA-202534;R-HSA-450337;R-HSA-450346;R-HSA-450358;R-HSA-990526;R-HSA-2130194;R-HSA-2730856;R-HSA-2396007;R-HSA-2730861;R-HSA-2396002;R-HSA-2730863;R-HSA-622415;R-HSA-2569057;R-HSA-2730849;R-HSA-3134821;R-HSA-2396009;R-HSA-990528;R-HSA-2730872;R-HSA-688985;R-HSA-2730876;R-HSA-2730864;R-HSA-2730867;R-HSA-622420;R-HSA-2730870;R-HSA-166753;R-HSA-5607728;R-HSA-5607731;R-HSA-1222516;R-HSA-166245;R-HSA-5362486;R-HSA-8948709;R-HSA-937343;R-HSA-2730842;R-HSA-5607725;R-HSA-5607724;R-HSA-3134804;R-HSA-166271;R-HSA-2730836;R-HSA-5607723;R-HSA-3134800;R-HSA-2029469;R-HSA-2029466;R-HSA-2029467;R-HSA-210309;R-HSA-2029465;R-HSA-166795;R-HSA-166792;R-HSA-3134883;R-HSA-166286;R-HSA-2029458;R-HSA-2029459;R-HSA-166284;R-HSA-6799350;R-HSA-2559414;R-HSA-8870678;R-HSA-2029452;R-HSA-2029453;R-HSA-2029451;R-HSA-3134904;R-HSA-2029449;R-HSA-3134901;R-HSA-1834939;R-HSA-2730889;R-HSA-5660660;R-HSA-166817;R-HSA-706479;R-HSA-5432825;R-HSA-5660666;R-HSA-8852266;R-HSA-2730887;R-HSA-2730904;R-HSA-936381;R-HSA-936378;R-HSA-2029476;R-HSA-2730899;R-HSA-2730900;R-HSA-2730903;R-HSA-2029473;R-HSA-2730902;R-HSA-1861595;R-HSA-2562541;R-HSA-1964496;R-HSA-168909;R-HSA-6805943;R-HSA-977375;R-HSA-168915;R-HSA-168400;R-HSA-2272753;R-HSA-168405;R-HSA-166362;R-HSA-166363;R-HSA-168921;R-HSA-1964482;R-HSA-975852;R-HSA-975853;R-HSA-936941;R-HSA-168934;R-HSA-1861621;R-HSA-3134914;R-HSA-6798743;R-HSA-168947;R-HSA-9021306;R-HSA-975866;R-HSA-6798739;R-HSA-936952;R-HSA-975865;R-HSA-6798751;R-HSA-936951;R-HSA-6798749;R-HSA-6798748;R-HSA-975861;R-HSA-1250280;R-HSA-6798747;R-HSA-9705320;R-HSA-936947;R-HSA-6798745;R-HSA-975857;R-HSA-9705323"
R-HSA-8953854,"Metabolism of RNA",35,789,0.051966014621616284,0.9999781028575919,0.9999781028575919,60,187,0.013283136809205853,9606,Homo sapiens,"6134;3188;65109;3185;3184;26019;23524;5718;4849;1499;1993;1454;10594;7514;5578;55746;11103;10236;1977;3192;9631;3190;9877;10482;7534;26986;9295;23019;81887;23293;1981;23451;6418","","R-HSA-8849157;R-HSA-450434;R-HSA-429955;R-HSA-8941312;R-HSA-77587;R-HSA-450580;R-HSA-158481;R-HSA-158484;R-HSA-77594;R-HSA-6783483;R-HSA-6790906;R-HSA-927889;R-HSA-927789;R-HSA-450466;R-HSA-450595;R-HSA-72103;R-HSA-72107;R-HSA-429992;R-HSA-450620;R-HSA-72124;R-HSA-72127;R-HSA-72130;R-HSA-430021;R-HSA-159046;R-HSA-75079;R-HSA-159050;R-HSA-75081;R-HSA-75080;R-HSA-72139;R-HSA-75083;R-HSA-927813;R-HSA-75082;R-HSA-72143;R-HSA-111439;R-HSA-6791223;R-HSA-6791222;R-HSA-927836;R-HSA-6791221;R-HSA-191825;R-HSA-191830;R-HSA-6791219;R-HSA-6791218;R-HSA-450387;R-HSA-451152;R-HSA-927832;R-HSA-75097;R-HSA-927830;R-HSA-75096;R-HSA-75098;R-HSA-6791228;R-HSA-6791227;R-HSA-72160;R-HSA-158441;R-HSA-158447;R-HSA-450550;R-HSA-450551;R-HSA-72180;R-HSA-156661;R-HSA-72185;R-HSA-159101"
R-RNO-8856825,"Cargo recognition for clathrin-mediated endocytosis",2,113,0.010882126348228043,0.9999785857341371,0.9999785857341371,2,15,0.0018898828272647095,10116,Rattus norvegicus,"3949;2332","","R-RNO-8866277;R-RNO-8867613"
R-RNO-192105,"Synthesis of bile acids and bile salts",2,113,0.010882126348228043,0.9999785857341371,0.9999785857341371,5,63,0.00793750787451178,10116,Rattus norvegicus,"2290;2483","","R-RNO-191972;R-RNO-192160;R-RNO-192065;R-RNO-192033;R-RNO-192051"
R-GGA-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,77,0.008759954493742889,0.9999795150266029,0.9999912026000529,3,29,0.004252822994573985,9031,Gallus gallus,"57705","","R-GGA-2022919;R-GGA-744231;R-GGA-2022851"
R-RNO-73884,"Base Excision Repair",1,91,0.008763482280431433,0.9999796042864857,0.9999796042864857,4,64,0.008063500062996094,10116,Rattus norvegicus,"3106","","R-RNO-110250;R-RNO-110248;R-RNO-110251;R-RNO-110356"
R-CFA-8876198,"RAB GEFs exchange GTP for GDP on RABs",1,86,0.008831382214006983,0.9999812485310986,0.9999940307389951,1,18,0.00241773002014775,9615,Canis familiaris,"54536","","R-CFA-8876190"
R-PFA-5628897,"TP53 Regulates Metabolic Genes",1,13,0.008855585831062671,0.9999818020440567,0.9999999999992337,1,3,0.003484320557491289,5833,Plasmodium falciparum,"57634","","R-PFA-70475"
R-SSC-141424,"Amplification of signal from the kinetochores",1,89,0.008882235528942116,0.9999823926311953,0.9999968814693373,4,4,5.305743467303355E-4,9823,Sus scrofa,"91752","","R-SSC-141439;R-SSC-141422;R-SSC-141431;R-SSC-141409"
R-SSC-141444,"Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",1,89,0.008882235528942116,0.9999823926311953,0.9999968814693373,4,4,5.305743467303355E-4,9823,Sus scrofa,"91752","","R-SSC-141439;R-SSC-141422;R-SSC-141431;R-SSC-141409"
R-RNO-163685,"Integration of energy metabolism",2,115,0.011074730354391372,0.9999828562342626,0.9999828562342626,5,36,0.004535718785435303,10116,Rattus norvegicus,"57634;3786","","R-RNO-9650858;R-RNO-163764;R-RNO-163751;R-RNO-9652580;R-RNO-265682"
R-CFA-70326,"Glucose metabolism",1,87,0.008934072704867528,0.9999834871049676,0.9999940307389951,7,41,0.005507051712558764,9615,Canis familiaris,"57634","","R-CFA-71802;R-CFA-70467;R-CFA-6799604;R-CFA-70262;R-CFA-70471;R-CFA-70475;R-CFA-70479"
R-RNO-111885,"Opioid Signalling",1,93,0.00895608628659476,0.9999839310773775,0.9999839310773775,5,35,0.004409726596950989,10116,Rattus norvegicus,"2259;2258","","R-RNO-111966;R-RNO-111930;R-RNO-111915;R-RNO-111956;R-RNO-442749"
R-CEL-70171,"Glycolysis",1,50,0.008962179602079226,0.9999840518466014,0.9999992892880236,5,15,0.004058441558441558,6239,Caenorhabditis elegans,"57634","","R-CEL-71802;R-CEL-70471;R-CEL-70467;R-CEL-6799604;R-CEL-70262"
